2024-12-08 23:16:45.506 | INFO     | __main__:run_server:295 - Starting MCP server basic-memory with database sqlite+aiosqlite:///./projects/basic-memory.db
2024-12-09 19:20:56.986 | DEBUG    | basic_memory.repository:create:68 - Creating Relation with data: {'from_id': '20241210-basic_memory_context_persistence', 'to_id': '20241210-basic_memory_file_sync_strategy', 'relation_type': 'relates_to', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 20, 56, 986499, tzinfo=datetime.timezone.utc)}
2024-12-09 19:20:56.986 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'from_id': '20241210-basic_memory_context_persistence', 'to_id': '20241210-basic_memory_file_sync_strategy', 'relation_type': 'relates_to', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 20, 56, 986499, tzinfo=datetime.timezone.utc)}
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.repository:create:77 - Created Relation: 215
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.services.memory_service:create_relations:111 - Created relation in DB: 215
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.services.memory_service:create_relations:87 - Processing relation: 20241210-basic_memory_api_strategy -> 20241210-basic_memory_file_sync_strategy
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.services.memory_service:create_relations:92 - Read entities for relation: 20241210-basic_memory_api_strategy, 20241210-basic_memory_file_sync_strategy
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.services.memory_service:create_relations:98 - Added relation to source entity: 20241210-basic_memory_api_strategy
2024-12-09 19:20:56.988 | DEBUG    | basic_memory.services.memory_service:create_relations:101 - Writing updated entity files
2024-12-09 19:20:56.991 | DEBUG    | basic_memory.services.memory_service:create_relations:106 - Wrote updated entity files
2024-12-09 19:20:56.991 | DEBUG    | basic_memory.repository:create:68 - Creating Relation with data: {'from_id': '20241210-basic_memory_api_strategy', 'to_id': '20241210-basic_memory_file_sync_strategy', 'relation_type': 'coordinates_with', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 20, 56, 991267, tzinfo=datetime.timezone.utc)}
2024-12-09 19:20:56.991 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'from_id': '20241210-basic_memory_api_strategy', 'to_id': '20241210-basic_memory_file_sync_strategy', 'relation_type': 'coordinates_with', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 20, 56, 991267, tzinfo=datetime.timezone.utc)}
2024-12-09 19:20:56.991 | DEBUG    | basic_memory.repository:create:77 - Created Relation: 216
2024-12-09 19:20:56.992 | DEBUG    | basic_memory.services.memory_service:create_relations:111 - Created relation in DB: 216
2024-12-09 19:20:56.992 | DEBUG    | basic_memory.services.memory_service:create_relations:116 - Successfully created 2 relations
2024-12-09 19:20:56.992 | DEBUG    | __main__:handle_create_relations:147 - Created 2 relations
2024-12-09 19:20:56.992 | DEBUG    | __main__:create_response:51 - Creating MCP response from CreateRelationsResponse
2024-12-09 19:20:56.992 | DEBUG    | __main__:create_response:60 - Created response: type='resource' resource=TextResourceContents(uri=AnyUrl('basic-memory://response'), mimeType='application/vnd.basic-memory+json', text='{"relations":[{"id":215,"from_id":"20241210-basic_memory_context_persistence","to_id":"20241210-basic_memory_file_sync_strategy","relation_type":"relates_to","context":null},{"id":216,"from_id":"20241210-basic_memory_api_strategy","to_id":"20241210-basic_memory_file_sync_strategy","relation_type":"coordinates_with","context":null}]}')
2024-12-09 19:20:56.992 | DEBUG    | __main__:handle_call_tool:269 - Tool create_relations completed successfully
2024-12-09 19:22:10.705 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: create_entities with args: {'entities': [{'name': 'Chat_Entity_Design', 'entityType': 'design_proposal', 'observations': [{'content': 'Entity Schema:\ntype: chat_session\ndate: ISO timestamp\nparticipants: [human, ai]\ntopic: string\ncontext_refs: [memory://<project>/<entity_id>]\nkey_decisions: [string]\nsummary: string'}, {'content': 'File Format (frontmatter):\n---\ntype: chat_session\ndate: 2024-12-10T10:30:00Z\nparticipants:\n  - human: paul\n  - ai: claude\ntopic: Chat Session Storage Design\ncontext_refs:\n  - memory://basic-memory/20241210-chat-entity-design\nkey_decisions:\n  - Store chats as first-class entities\n  - Use memory:// URI scheme\nsummary: Designed schema for chat storage\n---'}, {'content': 'Example Relations:\n- chat_session references design_proposal\n- chat_session implements feature\n- chat_session discusses concept\n- chat_session continues_from previous_chat'}, {'content': 'Auto-generation approach:\n1. At end of chat, Claude summarizes key points\n2. Creates chat entity with metadata\n3. Adds relations to referenced entities\n4. Updates any entities modified during chat'}, {'content': 'Integration points:\n- memory:// URI scheme for references\n- Relations to track context chain\n- File format matches entity schema\n- Automatic metadata generation'}]}]}
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 19:22:10.708 | DEBUG    | __main__:handle_create_entities:70 - Creating entities with args: {'entities': [{'name': 'Chat_Entity_Design', 'entityType': 'design_proposal', 'observations': [{'content': 'Entity Schema:\ntype: chat_session\ndate: ISO timestamp\nparticipants: [human, ai]\ntopic: string\ncontext_refs: [memory://<project>/<entity_id>]\nkey_decisions: [string]\nsummary: string'}, {'content': 'File Format (frontmatter):\n---\ntype: chat_session\ndate: 2024-12-10T10:30:00Z\nparticipants:\n  - human: paul\n  - ai: claude\ntopic: Chat Session Storage Design\ncontext_refs:\n  - memory://basic-memory/20241210-chat-entity-design\nkey_decisions:\n  - Store chats as first-class entities\n  - Use memory:// URI scheme\nsummary: Designed schema for chat storage\n---'}, {'content': 'Example Relations:\n- chat_session references design_proposal\n- chat_session implements feature\n- chat_session discusses concept\n- chat_session continues_from previous_chat'}, {'content': 'Auto-generation approach:\n1. At end of chat, Claude summarizes key points\n2. Creates chat entity with metadata\n3. Adds relations to referenced entities\n4. Updates any entities modified during chat'}, {'content': 'Integration points:\n- memory:// URI scheme for references\n- Relations to track context chain\n- File format matches entity schema\n- Automatic metadata generation'}]}]}
2024-12-09 19:22:10.708 | DEBUG    | __main__:handle_create_entities:72 - Validated input: 1 entities
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.services.memory_service:create_entities:34 - Creating 1 entities
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.services.memory_service:create_entities:43 - Starting parallel file writes
2024-12-09 19:22:10.708 | DEBUG    | basic_memory.services.memory_service:write_file:38 - Writing entity file for 20241210-chat_entity_design
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.memory_service:write_file:40 - Wrote entity file: /Users/phernandez/.basic-memory/projects/default/entities/20241210-chat_entity_design.md
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.memory_service:create_entities:45 - Completed all file writes
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.memory_service:create_entities:72 - Starting DB updates
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:48 - Creating entity in DB: 20241210-chat_entity_design
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.entity_service:create_entity:41 - Creating entity in DB: 20241210-chat_entity_design
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.services.entity_service:create_entity:50 - Base entity data: {'id': '20241210-chat_entity_design', 'name': 'Chat_Entity_Design', 'entity_type': 'design_proposal', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 709720, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.repository:create:68 - Creating Entity with data: {'id': '20241210-chat_entity_design', 'name': 'Chat_Entity_Design', 'entity_type': 'design_proposal', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 709720, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.709 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'id': '20241210-chat_entity_design', 'name': 'Chat_Entity_Design', 'entity_type': 'design_proposal', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 709720, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.711 | DEBUG    | basic_memory.repository:create:77 - Created Entity: 20241210-chat_entity_design
2024-12-09 19:22:10.711 | DEBUG    | basic_memory.services.entity_service:create_entity:53 - Created base entity: 20241210-chat_entity_design
2024-12-09 19:22:10.711 | DEBUG    | basic_memory.repository:refresh:26 - Refreshing Entity instance: 20241210-chat_entity_design
2024-12-09 19:22:10.715 | DEBUG    | basic_memory.repository:refresh:29 - Refreshed relationships: ['observations', 'outgoing_relations', 'incoming_relations']
2024-12-09 19:22:10.715 | DEBUG    | basic_memory.services.entity_service:create_entity:56 - Refreshed entity relationships: 20241210-chat_entity_design
2024-12-09 19:22:10.715 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:52 - Created base entity: 20241210-chat_entity_design
2024-12-09 19:22:10.715 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_entity_design', 'content': 'Entity Schema:\ntype: chat_session\ndate: ISO timestamp\nparticipants: [human, ai]\ntopic: string\ncontext_refs: [memory://<project>/<entity_id>]\nkey_decisions: [string]\nsummary: string', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 715477, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.715 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_entity_design', 'content': 'Entity Schema:\ntype: chat_session\ndate: ISO timestamp\nparticipants: [human, ai]\ntopic: string\ncontext_refs: [memory://<project>/<entity_id>]\nkey_decisions: [string]\nsummary: string', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 715477, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.716 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1040
2024-12-09 19:22:10.717 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_entity_design', 'content': 'File Format (frontmatter):\n---\ntype: chat_session\ndate: 2024-12-10T10:30:00Z\nparticipants:\n  - human: paul\n  - ai: claude\ntopic: Chat Session Storage Design\ncontext_refs:\n  - memory://basic-memory/20241210-chat-entity-design\nkey_decisions:\n  - Store chats as first-class entities\n  - Use memory:// URI scheme\nsummary: Designed schema for chat storage\n---', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 717113, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.717 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_entity_design', 'content': 'File Format (frontmatter):\n---\ntype: chat_session\ndate: 2024-12-10T10:30:00Z\nparticipants:\n  - human: paul\n  - ai: claude\ntopic: Chat Session Storage Design\ncontext_refs:\n  - memory://basic-memory/20241210-chat-entity-design\nkey_decisions:\n  - Store chats as first-class entities\n  - Use memory:// URI scheme\nsummary: Designed schema for chat storage\n---', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 717113, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.717 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1041
2024-12-09 19:22:10.718 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_entity_design', 'content': 'Example Relations:\n- chat_session references design_proposal\n- chat_session implements feature\n- chat_session discusses concept\n- chat_session continues_from previous_chat', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 718268, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.718 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_entity_design', 'content': 'Example Relations:\n- chat_session references design_proposal\n- chat_session implements feature\n- chat_session discusses concept\n- chat_session continues_from previous_chat', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 718268, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.718 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1042
2024-12-09 19:22:10.719 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_entity_design', 'content': 'Auto-generation approach:\n1. At end of chat, Claude summarizes key points\n2. Creates chat entity with metadata\n3. Adds relations to referenced entities\n4. Updates any entities modified during chat', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 719311, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.719 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_entity_design', 'content': 'Auto-generation approach:\n1. At end of chat, Claude summarizes key points\n2. Creates chat entity with metadata\n3. Adds relations to referenced entities\n4. Updates any entities modified during chat', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 719311, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.720 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1043
2024-12-09 19:22:10.720 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_entity_design', 'content': 'Integration points:\n- memory:// URI scheme for references\n- Relations to track context chain\n- File format matches entity schema\n- Automatic metadata generation', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 720634, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.720 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_entity_design', 'content': 'Integration points:\n- memory:// URI scheme for references\n- Relations to track context chain\n- File format matches entity schema\n- Automatic metadata generation', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 10, 720634, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:10.721 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1044
2024-12-09 19:22:10.723 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:56 - Added 5 observations to 20241210-chat_entity_design
2024-12-09 19:22:10.723 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:61 - Added 0 relations for 20241210-chat_entity_design
2024-12-09 19:22:10.723 | DEBUG    | basic_memory.services.entity_service:get_entity:65 - Getting entity by ID: 20241210-chat_entity_design
2024-12-09 19:22:10.723 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:21 - Finding entity by ID: 20241210-chat_entity_design
2024-12-09 19:22:10.724 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:28 - Found base entity: 20241210-chat_entity_design
2024-12-09 19:22:10.724 | DEBUG    | basic_memory.repository:refresh:26 - Refreshing Entity instance: 20241210-chat_entity_design
2024-12-09 19:22:10.725 | DEBUG    | basic_memory.repository:refresh:29 - Refreshed relationships: ['observations', 'outgoing_relations', 'incoming_relations']
2024-12-09 19:22:10.726 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:32 - Refreshed entity relationships: 20241210-chat_entity_design
2024-12-09 19:22:10.726 | DEBUG    | basic_memory.services.entity_service:get_entity:72 - Found entity: 20241210-chat_entity_design
2024-12-09 19:22:10.726 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:65 - Retrieved final entity state: Entity(id='20241210-chat_entity_design', name='Chat_Entity_Design', type='design_proposal')
2024-12-09 19:22:10.726 | DEBUG    | basic_memory.services.memory_service:create_entities:75 - Successfully created 1 entities in DB
2024-12-09 19:22:10.726 | DEBUG    | __main__:handle_create_entities:76 - Created 1 entities
2024-12-09 19:22:10.726 | DEBUG    | __main__:handle_create_entities:80 - Formatted create_entities response
2024-12-09 19:22:10.726 | DEBUG    | __main__:create_response:51 - Creating MCP response from CreateEntitiesResponse
2024-12-09 19:22:10.726 | DEBUG    | __main__:create_response:60 - Created response: type='resource' resource=TextResourceContents(uri=AnyUrl('basic-memory://response'), mimeType='application/vnd.basic-memory+json', text='{"entities":[{"id":"20241210-chat_entity_design","name":"Chat_Entity_Design","entity_type":"design_proposal","observations":[{"content":"Entity Schema:\\ntype: chat_session\\ndate: ISO timestamp\\nparticipants: [human, ai]\\ntopic: string\\ncontext_refs: [memory://<project>/<entity_id>]\\nkey_decisions: [string]\\nsummary: string","context":null,"id":1040},{"content":"File Format (frontmatter):\\n---\\ntype: chat_session\\ndate: 2024-12-10T10:30:00Z\\nparticipants:\\n  - human: paul\\n  - ai: claude\\ntopic: Chat Session Storage Design\\ncontext_refs:\\n  - memory://basic-memory/20241210-chat-entity-design\\nkey_decisions:\\n  - Store chats as first-class entities\\n  - Use memory:// URI scheme\\nsummary: Designed schema for chat storage\\n---","context":null,"id":1041},{"content":"Example Relations:\\n- chat_session references design_proposal\\n- chat_session implements feature\\n- chat_session discusses concept\\n- chat_session continues_from previous_chat","context":null,"id":1042},{"content":"Auto-generation approach:\\n1. At end of chat, Claude summarizes key points\\n2. Creates chat entity with metadata\\n3. Adds relations to referenced entities\\n4. Updates any entities modified during chat","context":null,"id":1043},{"content":"Integration points:\\n- memory:// URI scheme for references\\n- Relations to track context chain\\n- File format matches entity schema\\n- Automatic metadata generation","context":null,"id":1044}],"relations":[]}]}')
2024-12-09 19:22:10.726 | DEBUG    | __main__:handle_call_tool:269 - Tool create_entities completed successfully
2024-12-09 19:22:17.959 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: create_entities with args: {'entities': [{'name': 'Chat_Session_Workflow', 'entityType': 'process', 'observations': [{'content': 'Start of chat:\n- Load any referenced context via memory:// URIs\n- Initialize new chat session metadata\n- Track entities being discussed/modified'}, {'content': 'During chat:\n- Update references as new entities are mentioned\n- Track key decisions and changes\n- Note any new relations discovered'}, {'content': 'End of chat:\n- Generate summary and key points\n- Create chat session entity\n- Add relations to referenced entities\n- Update any modified entities'}, {'content': 'Future chat reference:\n- Can reference previous chat via memory:// URI\n- Loads relevant context and decisions\n- Creates continues_from relation automatically'}]}]}
2024-12-09 19:22:17.962 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-09 19:22:17.962 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 19:22:17.963 | DEBUG    | __main__:handle_create_entities:70 - Creating entities with args: {'entities': [{'name': 'Chat_Session_Workflow', 'entityType': 'process', 'observations': [{'content': 'Start of chat:\n- Load any referenced context via memory:// URIs\n- Initialize new chat session metadata\n- Track entities being discussed/modified'}, {'content': 'During chat:\n- Update references as new entities are mentioned\n- Track key decisions and changes\n- Note any new relations discovered'}, {'content': 'End of chat:\n- Generate summary and key points\n- Create chat session entity\n- Add relations to referenced entities\n- Update any modified entities'}, {'content': 'Future chat reference:\n- Can reference previous chat via memory:// URI\n- Loads relevant context and decisions\n- Creates continues_from relation automatically'}]}]}
2024-12-09 19:22:17.963 | DEBUG    | __main__:handle_create_entities:72 - Validated input: 1 entities
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:create_entities:34 - Creating 1 entities
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:create_entities:43 - Starting parallel file writes
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:write_file:38 - Writing entity file for 20241210-chat_session_workflow
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:write_file:40 - Wrote entity file: /Users/phernandez/.basic-memory/projects/default/entities/20241210-chat_session_workflow.md
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:create_entities:45 - Completed all file writes
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:create_entities:72 - Starting DB updates
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:48 - Creating entity in DB: 20241210-chat_session_workflow
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.entity_service:create_entity:41 - Creating entity in DB: 20241210-chat_session_workflow
2024-12-09 19:22:17.963 | DEBUG    | basic_memory.services.entity_service:create_entity:50 - Base entity data: {'id': '20241210-chat_session_workflow', 'name': 'Chat_Session_Workflow', 'entity_type': 'process', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 963982, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.964 | DEBUG    | basic_memory.repository:create:68 - Creating Entity with data: {'id': '20241210-chat_session_workflow', 'name': 'Chat_Session_Workflow', 'entity_type': 'process', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 963982, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.964 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'id': '20241210-chat_session_workflow', 'name': 'Chat_Session_Workflow', 'entity_type': 'process', 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 963982, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.965 | DEBUG    | basic_memory.repository:create:77 - Created Entity: 20241210-chat_session_workflow
2024-12-09 19:22:17.965 | DEBUG    | basic_memory.services.entity_service:create_entity:53 - Created base entity: 20241210-chat_session_workflow
2024-12-09 19:22:17.965 | DEBUG    | basic_memory.repository:refresh:26 - Refreshing Entity instance: 20241210-chat_session_workflow
2024-12-09 19:22:17.969 | DEBUG    | basic_memory.repository:refresh:29 - Refreshed relationships: ['observations', 'outgoing_relations', 'incoming_relations']
2024-12-09 19:22:17.969 | DEBUG    | basic_memory.services.entity_service:create_entity:56 - Refreshed entity relationships: 20241210-chat_session_workflow
2024-12-09 19:22:17.969 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:52 - Created base entity: 20241210-chat_session_workflow
2024-12-09 19:22:17.969 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_session_workflow', 'content': 'Start of chat:\n- Load any referenced context via memory:// URIs\n- Initialize new chat session metadata\n- Track entities being discussed/modified', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 969801, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.969 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_session_workflow', 'content': 'Start of chat:\n- Load any referenced context via memory:// URIs\n- Initialize new chat session metadata\n- Track entities being discussed/modified', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 969801, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.970 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1045
2024-12-09 19:22:17.971 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_session_workflow', 'content': 'During chat:\n- Update references as new entities are mentioned\n- Track key decisions and changes\n- Note any new relations discovered', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 971565, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.971 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_session_workflow', 'content': 'During chat:\n- Update references as new entities are mentioned\n- Track key decisions and changes\n- Note any new relations discovered', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 971565, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.972 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1046
2024-12-09 19:22:17.972 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_session_workflow', 'content': 'End of chat:\n- Generate summary and key points\n- Create chat session entity\n- Add relations to referenced entities\n- Update any modified entities', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 972609, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.972 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_session_workflow', 'content': 'End of chat:\n- Generate summary and key points\n- Create chat session entity\n- Add relations to referenced entities\n- Update any modified entities', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 972609, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.972 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1047
2024-12-09 19:22:17.973 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241210-chat_session_workflow', 'content': 'Future chat reference:\n- Can reference previous chat via memory:// URI\n- Loads relevant context and decisions\n- Creates continues_from relation automatically', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 973358, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.973 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241210-chat_session_workflow', 'content': 'Future chat reference:\n- Can reference previous chat via memory:// URI\n- Loads relevant context and decisions\n- Creates continues_from relation automatically', 'context': None, 'created_at': datetime.datetime(2024, 12, 10, 1, 22, 17, 973358, tzinfo=datetime.timezone.utc)}
2024-12-09 19:22:17.973 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 1048
2024-12-09 19:22:17.975 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:56 - Added 4 observations to 20241210-chat_session_workflow
2024-12-09 19:22:17.975 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:61 - Added 0 relations for 20241210-chat_session_workflow
2024-12-09 19:22:17.975 | DEBUG    | basic_memory.services.entity_service:get_entity:65 - Getting entity by ID: 20241210-chat_session_workflow
2024-12-09 19:22:17.976 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:21 - Finding entity by ID: 20241210-chat_session_workflow
2024-12-09 19:22:17.976 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:28 - Found base entity: 20241210-chat_session_workflow
2024-12-09 19:22:17.977 | DEBUG    | basic_memory.repository:refresh:26 - Refreshing Entity instance: 20241210-chat_session_workflow
2024-12-09 19:22:17.978 | DEBUG    | basic_memory.repository:refresh:29 - Refreshed relationships: ['observations', 'outgoing_relations', 'incoming_relations']
2024-12-09 19:22:17.978 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:32 - Refreshed entity relationships: 20241210-chat_session_workflow
